id	sentence	syllables
828342202174668800	People pouring in.	5
827996357252243456	A terrible decision	7
827499871011819520	Tourists were locked down.	5
827499871011819520	France on edge again.	5
827113926517194757	He will be a star!	5
827002559122567168	Do you believe it?	5
826596187453153281	Join me live from the .	5
826391334248407040	No wonder D.C. doesnt work!	7
826229971584708608	Now have an Obama A.G.	7
825127844066054144	We will ALWAYS be with you!	7
824968416486387713	We must do better!	5
824698743630995457	this afternoon w/ ,	5
824697349335293952	this afternoon w/ , , .	5
824616644370714627	of jobs and companies lost.	7
824407390674157568	Full speech from today :	5
823150055418920960	Why didnt these people vote?	7
822502601304526848	We will bring back our borders.	7
822177206633955328	#Inauguration	7
822175285151928320	#Inauguration	7
822066653953458177	the American people.	7
821772494864580614	Looking forward to Friday.	7
821719763214880769	Thanks Alabama!	5
821705440178348033	Little credibility!	7
821344302651555840	They are rigged just like before.	7
820786730257285120	Does not fully understand.	7
820786730257285120	""" Oh really, couldnt do..."	7
819868066364461058	They were VERY nice to her.	7
819864373988573184	Russia says nothing exists.	7
819600124133474307	its onto the House!	5
819520238446411777	Made up, phony facts.	5
819164172781060096	One last shot at me.	5
819159806489591809	NO DEALS, NO LOANS, NO NOTHING!	7
818461467766824961	Thank you Ford & Fiat C!	7
818460862675558400	Its finally happening	7
818307689323368448	Media is fake!	5
817701436096126977	Voting machines not touched!	7
817453219613917185	Just spoke to Governor Scott.	7
817168818539757568	What is going on?	5
816977937731878912	"""Keep you doctor, keep your plan!"	7
816638194468999169	A total double standard!	7
816265668958031872	And, it is lousy healthcare.	7
816264484629184513	"Bill Clinton called it ""CRAZY"""	7
814958820980039681	totally gets it!	5
813498739923054593	but I say NO WAY!	5
812775995837218816	Happy #Hanukkah	7
812266152684650496	my presidency.	5
812115501791006720	I want the PEOPLE!	5
811778176120668160	Very impressive people!	7
811307169043849216	We met, HE IS A GREAT GUY!	7
811196778779463684	They focused on wrong states	7
811195441710764032	"He ""doesnt know much"" ..."	5
809969373754654721	Thank you Florida.	5
809803893920165892	#ThankYouTour	5
809790978332786689	Lets set the all time record!	7
809571983428120577	Thank you Pennsylvania!	7
809525257371578369	#ThankYouTour Tickets:	7
808881429715316737	Thank you Wisconsin!	5
808787048144453632	#ThankYouTour Tickets:	7
808437742904418304	#ThankYouTour	5
808437742904418304	Tue: West Allis, WI.	5
808437742904418304	Fri: Orlando, FL.	5
807663477322027008	October thanks Chris Wallace !	7
807427326522884096	Thank you Michigan.	5
807347429062443009	Thank you Louisiana!	7
807057700857188355	THANK YOU IOWA!	5
807057700857188355	#ThankYouTour	5
806999846674698240	Join me tomorrow!	5
806995622117122048	Tickets: #ThankYouTour	7
806340792247795715	ICYMI watch here:	5
806177746397306883	#ThankYouTour Tickets:	7
805911307270713348	#ThankYouTour	5
805911307270713348	North Carolina	5
805387038048612356	expensive mistake!	5
804516764562374656	Thank you Ohio!	5
802859802749784064	and fair elections.	5
802858273284255744	Been around for years.	5
802723588759375873	Not so anymore!	5
801805564577808385	MAKING PROGRESS Will know soon!	7
801219908910469120	so sad & so terrible.	7
801110690387857408	Ive gotten to know him well	7
801087976889520128	Look forward to it!	5
800329364986626048	Equal time for us?	5
799972624713420804	This should not happen!	5
798861300453539840	It is going so smoothly.	7
797832229800050688	I never said this!	5
797098212599496704	#ThankAVet	5
796182637622816768	Watching the returns at :pm.	7
796099494442057728	Very exciting!	5
796050609254395905	Lets continue this MOVEMENT!	7
795834203430645760	Watch NH rally here:	5
795779987152523264	Thank you Pennsylvania!	7
795779987152523264	Watch PA rally here:	5
795770006306861057	Get out & VOTE tomorrow.	7
795770006306861057	LETS #MAGA!!	5
795753162623815680	Vote outsider Navy SEAL !	7
795515037632921601	#ICYMI:	5
795479521520717825	Thank you Pennsylvania	7
795443728282505216	Thank you Michigan!	5
795084117192810496	Thank you Reno, Nevada.	7
795084117192810496	#AmericaFirst	7
795057936565313536	JOIN ME TOMORROW!	5
795019500345233408	#DrainTheSwamp!	5
795017350688935936	Must Act Immediately:	7
795014711716757504	Watch Coach Mike Ditka	5
794994280829952000	#ICYMI watch here:	7
794679364289986560	Thank you Ohio!	5
794367345359732740	#ICYMI, watch here	7
794025263604625409	#DrainTheSwamp	5
793892802040041472	#DrainTheSwamp!	5
793889694064967680	#DrainTheSwamp!	5
793864122987323393	Thank you Miami!	5
793796754193936385	Guilty cannot run.	5
793572802729086976	Time to #DrainTheSwamp!	7
793565506431168512	Theres Something There	5
793563282854383617	When Talking To Democrats:	7
793562183573442560	Kept me out of jail:	5
793503948313419776	#ICYMI:	5
793503948313419776	You can watch it here:	5
793193310219272198	It is time to DRAIN THE SWAMP!	7
793165820889358338	ICYMI watch: K	5
793155579019681792	Contribute &/CZQmzCxwO	7
792939101494337540	Grand Rapids at pm:	5
792922071437287428	#DrainTheSwamp	5
792868471734345728	Thank you Greeley, CO!	5
792868471734345728	Our plan will END govt.	5
792804645542305792	#ICYMI watch here:	7
792411187547734016	#ObamacareFail	7
792409386073202688	Las Vegas, NV a:	5
792215485941186560	We are going to	5
792083605405171712	#DrainTheSwamp	5
791770795165057025	#DrainTheSwamp	5
791762650195632128	Lets #MAGA	5
791738173462310912	#ICYMI:	5
791722658358439936	Thank you Springfield, Ohio.	7
791722658358439936	ICYMI watch here:	5
791653174994202624	#DrainTheSwamp!	5
791651860889427968	Cedar Rapids, IA	5
791648893725450240	Vote to #DrainTheSwamp	7
791625798792974336	What is going on?	5
791614912833449984	We must REPEAL & REPLACE.	7
791458860930392065	North Carolina thank you!	7
791398814049456128	She is not fit to	5
791059759663288321	#ICYMI watch here:	7
791043842124439552	Thank you Sanford, Florida.	7
791043842124439552	this afternoons rally here:	7
791037075030179840	REPEAL AND REPLACE!!!	5
791022438486343680	Time to #DrainTheSwamp	7
791017424426504192	#ObamacareFailed	7
790951230906458113	Time to repeal & replace!	7
790951230906458113	#ObamacareFail	7
790948782288596992	#ObamacareFail	7
790936603590033408	Time to repeal & replace!	7
790936360953716736	#ObamacareFail	7
790924363348541445	We will repeal & replace!	7
790712761407926272	#DrainTheSwamp	5
790672365466316800	the Bear #DrainTheSwamp	7
790654003981918208	Off to Tampa now!	5
790557856806371328	Dont let them fool you	5
790343447987314692	Thank you Naples, Florida!	7
790343447987314692	Full Naples rally	5
790337063489040384	We gave them months of notice.	7
790025084870287360	Cleveland, Ohio!	5
790016528011890688	WikiLeaks: ClintonKaine	7
789936850051932161	Next stop Cleveland, Ohio.	7
789917911821520898	Go to LETS #MAGA!	7
789893765397897216	#MAGA K	5
789886518303330304	#DrainTheSwamp	5
789631866714386432	Get out & VOTE on //.	5
789631866714386432	Lets #MAGA!	5
789594671387447297	#DrainTheSwamp	5
789589818581848064	VERY IRONIC:	5
789573953144680448	Get out & VOTE on /!	5
789522551462428672	Get out on November th	7
789487320290430976	#DrainTheSwamp	5
789201022442962944	Will she give the $$$ back?	5
789201022442962944	Dont forget her slog	5
789192459179790337	UPCOMING RALLIES JOIN ME!	7
789001728632946688	Just landed in Ohio.	7
788959791179767808	Highly illegal!	5
788937644642213888	Made all of my points.	5
788935685088477185	#Debates	5
788932848317116416	#BigLeagueTruth	7
788932604460347392	Thats what Im going to do.	7
788930977301090304	#DrainTheSwamp	5
788930895600160769	#DrainTheSwamp	5
788930515520724992	#BigLeagueTruth	7
788930515520724992	#DrainTheSwamp	5
788930105976299521	#Debates	5
788929609458823168	THEY HAVE BEEN AROUND TOO LONG!	7
788929609458823168	#DrainTheSwamp	5
788928106950070272	Hillary voted for it.	7
788926818162139136	ALL OVER THE WORLD.	5
788926818162139136	ASIA PIVOT	5
788926328976187392	#DrainTheSwamp	5
788925593051992065	You should give the money back !	7
788925593051992065	#DrainTheSwamp	5
788924415518007297	#DrainTheSwamp	5
788923410353008640	Time to #DrainTheSwamp!	7
788920628535435265	Weve lost jobs and business.	7
788920482238038016	We will create million jobs.	7
788920482238038016	Think she can do that?	5
788920252931280896	#BigLeagueTruth	7
788919918007758849	#BigLeagueTruth	7
788918790624948224	#BigLeagueTruth	7
788918380082319360	I will cut taxes BIG LEAGUE.	7
788917570317320192	talking about jobs?	5
788911997488205824	#Debates	5
788906847906304004	Help us spread the TRUTH, stop the	7
788876733332062208	UNBELIEVABLE!	5
788865913822916608	Join my team tonight at :pmE!	7
788853838191075328	#DrainTheSwamp	5
788824835019255808	#DrainTheSwamp Tickets:	7
788804579106226176	Dem Operative	5
788545364664070144	#DrainTheSwamp	5
788538743950938112	#DrainTheSwamp	5
788468036541874176	Thank you Colorado Springs.	7
788403448593002496	#DrainTheSwamp	5
788402786970939392	And now bribery?	5
788402786970939392	I will #DrainTheSwamp.	7
788050035539865600	Wow, new polls just came out from	7
788050035539865600	Leading Ohio .	5
788044398688890880	CORRUPTION CONFIRMED:	5
788036918764269568	Unbelievable.	5
787783828358258688	Now we have to win.	5
787642321072513024	Unbelievable!	5
787443829146353664	Thank you for sharing Amy.	7
787430717387055105	Thank you Bangor, Maine!	5
787316515632713733	He goes on&delivers	7
787099202291634177	because this is all	5
786710113163812864	#TrumpRally	5
786554517680693248	Because it did not happen!	7
786204978629185536	#CrookedHillary	7
786007502639038464	Cincinnati, OH this :pm:	7
785957064480653313	Go to: & get ou	5
785913754194104320	DONT LET HER FOOL US AGAIN.	7
785910334427058177	Unbelievable!	5
785863826361184257	Unbelievable.	5
785854588654092290	They come at you from all sides.	7
785654535234531329	Thank you Pennsylvania.	7
785561269571026946	Debate polls look great thank you!	7
785527400528568320	Very exciting!	5
785306782033907713	#Debates	5
785303494551044097	Fact: line drawn in Aug	5
785303494551044097	HRC Secy of State	5
785301685157695492	#Debates	5
785298936751882240	History lesson:	5
785298936751882240	For one, his nickname is Hone	7
785296681847906306	#Debates	5
785295867863568384	#Debates	5
785293229390454784	#Debates	5
785291804816052225	#Debates	5
785290904093491200	#CrookedHillary	7
785286990153543681	We need serious leaders.	7
784840992734064641	MY SUPPORTERS DOWN!	5
784609194234306560	Here is my statement.	5
784150639689490432	Thank you Tennessee!	5
783881566510546944	New Virginia poll thank you!	7
783842408949841921	Such a great honor!	5
783803924050350080	Thank you South Carolina!	7
783778741646270464	Thanks Bill for telling the truth.	7
783738595987169280	Beautiful morning	5
783495937708527616	We should all be proud of Mike!	7
783492506319069184	At Risk: #VPDebate	7
783492506319069184	#BigLeagueTruth	7
783490731964981248	Likely Go to Terrorists:	7
783488370110451712	#VPDebate	5
783485003795529728	DOMINATING THE DEBATE:	7
783484550861037568	#VPDebate	5
783473285535150080	Better luck next time.	5
783473247694102528	Both are looking good!	5
783472068796911616	Here we go Enjoy!	5
783461358436089856	Very exciting!	5
783065029172088832	#BigLeagueTruth	7
782541307168391168	#failing@nytimes	7
782321125984436224	So why didnt they fix it?	7
781992481160323072	Thank you Novi, Michigan!	7
781947646319665152	#TrumpRally	5
781861632167256064	The people get it!	5
781573427417128960	TrumpRallyTickets:	5
781338220609073152	Tickets available at:	7
781333457477758976	Cant wait to see everyone!	7
781325613189754880	Thank you Waukesha, Wisconsin!	7
780954455504199680	My supporters are the best!	7
780954455504199680	Shatter the record:	5
780813996739981316	Thank you for your endorsement, .	7
780796008854876160	Such a great honor.	5
780618680338178048	#Debates	5
780618351601192960	Thank you Governor !	5
780618351601192960	#AmericaFirst	7
780617562476441601	Thank you Senator !	5
780597941979480064	Nothing on emails.	5
780597941979480064	#Debates	5
780594362862362624	ASIA PIVOT	5
780581933176778752	all talk, no action.	5
780581933176778752	#Debates	5
780581215820591104	HILLARYS BAD TAX HABIT!	7
780579923295600640	#Debates	5
780213717082529792	Really sad news:	5
779827513375780864	#AmericaFirst	7
779638140810194944	Today is the day!	5
779413482882162688	Tickets available at:	7
779349049778601984	Tomorrows the day!	5
779127602988650498	This is more than a campaign	7
779127602988650498	it is a movement.	5
778758058394738689	.@YoungDemsTrump	5
778701067588472832	Lets MAKE AMERICA SAFE	7
778585375174451200	To those injured, get well soon.	7
778331181083418624	Thank you High Point, NC!	5
778229963216519168	Thank you Nevada!	5
778202693215068161	Now she has new ideas.	7
778202693215068161	It is time for change.	5
778027605572329472	Join us today at	5
777958440211771392	Clinton Blew The Police Off	7
777910435425226753	how did he get thru system?	7
777825186758418432	Will be on at : A.M. Enjoy.	7
777696726933180416	We need to be strong!	5
